立委姓名	資料準備充分	質詢內容考證嚴謹	提出專業見解	熟悉質詢對象業務與權責	關注公眾利益	關注公平正義或弱勢權益	沒有為行政部門護航	不為強權財團發聲	質詢內容緊扣主題	就主題具體指出問題癥結點	就主題提出具體建議	有要求行政機關後續的改善保證	質詢時間掌握得宜	質詢內容無歧視或人身攻擊言行	質詢內容條理清楚、不矛盾	讓官員有適當的答詢空間
題目種類	1	1	1	1	2	2	2	2	3	3	3	3	4	4	4	4
李彥秀		1,0.045,2,0.182,3,0.364,4,0.295,5,0.114	1,0.045,2,0.023,3,0.273,4,0.591,5,0.068	1,0.023,2,0.091,3,0.136,4,0.568,5,0.182	1,0.0,2,0.114,3,0.295,4,0.5,5,0.091	1,0.0,2,0.114,3,0.295,4,0.386,5,0.205	1,0.023,2,0.159,3,0.364,4,0.386,5,0.068	1,0.023,2,0.091,3,0.25,4,0.477,5,0.159	1,0.0,2,0.045,3,0.25,4,0.545,5,0.159	1,0.0,2,0.0,3,0.136,4,0.591,5,0.273	1,0.0,2,0.0,3,0.159,4,0.682,5,0.159	1,0.0,2,0.023,3,0.318,4,0.455,5,0.205	1,0.0,2,0.0,3,0.182,4,0.614,5,0.205	1,0.0,2,0.045,3,0.318,4,0.5,5,0.136	1,0.0,2,0.068,3,0.5,4,0.409,5,0.023	1,0.0,2,0.023,3,0.455,4,0.5,5,0.023	1,0.0,2,0.068,3,0.364,4,0.545,5,0.023
李應元		1,0.0,2,0.095,3,0.357,4,0.405,5,0.143	1,0.0,2,0.048,3,0.262,4,0.548,5,0.143	1,0.0,2,0.024,3,0.119,4,0.476,5,0.381	1,0.0,2,0.214,3,0.286,4,0.333,5,0.167	1,0.024,2,0.095,3,0.357,4,0.429,5,0.095	1,0.048,2,0.143,3,0.381,4,0.357,5,0.071	1,0.048,2,0.095,3,0.333,4,0.381,5,0.143	1,0.0,2,0.095,3,0.262,4,0.524,5,0.119	1,0.0,2,0.0,3,0.31,4,0.524,5,0.167	1,0.0,2,0.048,3,0.262,4,0.524,5,0.167	1,0.0,2,0.143,3,0.452,4,0.333,5,0.071	1,0.0,2,0.071,3,0.452,4,0.429,5,0.048	1,0.0,2,0.024,3,0.286,4,0.524,5,0.167	1,0.0,2,0.095,3,0.405,4,0.452,5,0.048	1,0.0,2,0.0,3,0.405,4,0.524,5,0.071	1,0.0,2,0.0,3,0.167,4,0.643,5,0.19
李鴻鈞		1,0.043,2,0.0,3,0.348,4,0.522,5,0.087	1,0.0,2,0.043,3,0.261,4,0.348,5,0.348	1,0.0,2,0.043,3,0.13,4,0.478,5,0.348	1,0.0,2,0.13,3,0.304,4,0.391,5,0.174	1,0.0,2,0.043,3,0.304,4,0.478,5,0.174	1,0.0,2,0.087,3,0.304,4,0.348,5,0.261	1,0.0,2,0.043,3,0.261,4,0.435,5,0.261	1,0.0,2,0.0,3,0.087,4,0.652,5,0.261	1,0.0,2,0.087,3,0.174,4,0.435,5,0.304	1,0.0,2,0.043,3,0.043,4,0.522,5,0.391	1,0.0,2,0.043,3,0.304,4,0.478,5,0.174	1,0.0,2,0.043,3,0.13,4,0.522,5,0.304	1,0.0,2,0.043,3,0.043,4,0.522,5,0.391	1,0.0,2,0.0,3,0.217,4,0.478,5,0.304	1,0.0,2,0.087,3,0.13,4,0.652,5,0.13	1,0.0,2,0.0,3,0.261,4,0.565,5,0.174
邱議瑩		1,0.0,2,0.0,3,0.833,4,0.167,5,0.0	1,0.0,2,0.0,3,0.333,4,0.5,5,0.167	1,0.0,2,0.0,3,0.5,4,0.167,5,0.333	1,0.0,2,0.0,3,0.5,4,0.167,5,0.333	1,0.0,2,0.0,3,0.5,4,0.333,5,0.167	1,0.0,2,0.0,3,0.167,4,0.833,5,0.0	1,0.0,2,0.0,3,0.0,4,0.833,5,0.167	1,0.0,2,0.0,3,0.0,4,0.833,5,0.167	1,0.0,2,0.0,3,0.667,4,0.167,5,0.167	1,0.0,2,0.0,3,0.667,4,0.167,5,0.167	1,0.0,2,0.0,3,0.5,4,0.333,5,0.167	1,0.0,2,0.0,3,0.5,4,0.333,5,0.167	1,0.0,2,0.0,3,0.0,4,0.833,5,0.167	1,0.0,2,0.0,3,0.167,4,0.667,5,0.167	1,0.0,2,0.0,3,0.333,4,0.5,5,0.167	1,0.0,2,0.0,3,0.0,4,0.833,5,0.167
周陳秀霞		1,0.0,2,0.0,3,0.2,4,0.3,5,0.5	1,0.0,2,0.0,3,0.4,4,0.4,5,0.2	1,0.0,2,0.0,3,0.1,4,0.6,5,0.3	1,0.0,2,0.2,3,0.3,4,0.3,5,0.2	1,0.0,2,0.1,3,0.3,4,0.4,5,0.2	1,0.0,2,0.1,3,0.3,4,0.4,5,0.2	1,0.0,2,0.0,3,0.5,4,0.3,5,0.2	1,0.0,2,0.2,3,0.1,4,0.6,5,0.1	1,0.0,2,0.1,3,0.1,4,0.6,5,0.2	1,0.0,2,0.0,3,0.3,4,0.6,5,0.1	1,0.1,2,0.0,3,0.4,4,0.4,5,0.1	1,0.1,2,0.0,3,0.1,4,0.7,5,0.1	1,0.0,2,0.0,3,0.4,4,0.4,5,0.2	1,0.0,2,0.2,3,0.4,4,0.4,5,0.0	1,0.0,2,0.2,3,0.3,4,0.4,5,0.1	1,0.0,2,0.1,3,0.5,4,0.3,5,0.1
林岱樺		1,0.0,2,0.19,3,0.333,4,0.429,5,0.048	1,0.0,2,0.095,3,0.286,4,0.381,5,0.238	1,0.0,2,0.0,3,0.429,4,0.429,5,0.143	1,0.0,2,0.143,3,0.476,4,0.286,5,0.095	1,0.0,2,0.095,3,0.238,4,0.571,5,0.095	1,0.0,2,0.095,3,0.238,4,0.571,5,0.095	1,0.0,2,0.048,3,0.286,4,0.571,5,0.095	1,0.0,2,0.048,3,0.476,4,0.429,5,0.048	1,0.0,2,0.0,3,0.333,4,0.571,5,0.095	1,0.0,2,0.048,3,0.238,4,0.571,5,0.143	1,0.0,2,0.048,3,0.286,4,0.619,5,0.048	1,0.0,2,0.0,3,0.286,4,0.571,5,0.143	1,0.0,2,0.048,3,0.381,4,0.429,5,0.143	1,0.0,2,0.095,3,0.238,4,0.524,5,0.143	1,0.0,2,0.048,3,0.19,4,0.619,5,0.143	1,0.0,2,0.0,3,0.286,4,0.429,5,0.286
林俊憲		1,0.037,2,0.148,3,0.259,4,0.444,5,0.111	1,0.0,2,0.074,3,0.259,4,0.519,5,0.148	1,0.0,2,0.074,3,0.222,4,0.481,5,0.222	1,0.0,2,0.074,3,0.407,4,0.407,5,0.111	1,0.0,2,0.037,3,0.296,4,0.519,5,0.148	1,0.0,2,0.148,3,0.333,4,0.37,5,0.148	1,0.0,2,0.074,3,0.37,4,0.444,5,0.111	1,0.0,2,0.148,3,0.185,4,0.556,5,0.111	1,0.0,2,0.0,3,0.333,4,0.444,5,0.222	1,0.0,2,0.037,3,0.259,4,0.481,5,0.222	1,0.0,2,0.0,3,0.593,4,0.37,5,0.037	1,0.0,2,0.037,3,0.222,4,0.593,5,0.148	1,0.0,2,0.037,3,0.333,4,0.593,5,0.037	1,0.0,2,0.111,3,0.556,4,0.296,5,0.037	1,0.0,2,0.111,3,0.444,4,0.407,5,0.037	1,0.0,2,0.074,3,0.333,4,0.519,5,0.074
林昶佐		1,0.0,2,0.075,3,0.325,4,0.425,5,0.175	1,0.0,2,0.025,3,0.275,4,0.375,5,0.325	1,0.0,2,0.0,3,0.075,4,0.425,5,0.5	1,0.0,2,0.075,3,0.35,4,0.35,5,0.225	1,0.0,2,0.075,3,0.225,4,0.425,5,0.275	1,0.025,2,0.0,3,0.325,4,0.45,5,0.2	1,0.0,2,0.025,3,0.125,4,0.575,5,0.275	1,0.0,2,0.0,3,0.225,4,0.575,5,0.2	1,0.0,2,0.0,3,0.05,4,0.55,5,0.4	1,0.0,2,0.0,3,0.075,4,0.5,5,0.425	1,0.0,2,0.0,3,0.25,4,0.5,5,0.25	1,0.0,2,0.0,3,0.15,4,0.575,5,0.275	1,0.0,2,0.05,3,0.125,4,0.6,5,0.225	1,0.0,2,0.05,3,0.425,4,0.4,5,0.125	1,0.0,2,0.0,3,0.3,4,0.525,5,0.175	1,0.0,2,0.0,3,0.1,4,0.525,5,0.375
林為洲		1,0.0,2,0.088,3,0.206,4,0.412,5,0.294	1,0.0,2,0.059,3,0.294,4,0.588,5,0.059	1,0.0,2,0.059,3,0.206,4,0.382,5,0.353	1,0.0,2,0.029,3,0.206,4,0.647,5,0.118	1,0.029,2,0.176,3,0.412,4,0.294,5,0.088	1,0.029,2,0.059,3,0.382,4,0.441,5,0.088	1,0.0,2,0.029,3,0.441,4,0.471,5,0.059	1,0.0,2,0.118,3,0.235,4,0.588,5,0.059	1,0.029,2,0.0,3,0.324,4,0.294,5,0.353	1,0.029,2,0.059,3,0.265,4,0.471,5,0.176	1,0.029,2,0.059,3,0.529,4,0.324,5,0.059	1,0.0,2,0.118,3,0.382,4,0.294,5,0.206	1,0.0,2,0.029,3,0.324,4,0.559,5,0.088	1,0.0,2,0.088,3,0.471,4,0.324,5,0.118	1,0.0,2,0.088,3,0.412,4,0.412,5,0.088	1,0.0,2,0.088,3,0.471,4,0.353,5,0.088
林淑芬		1,0.125,2,0.225,3,0.425,4,0.225,5,0.0	1,0.05,2,0.075,3,0.35,4,0.45,5,0.075	1,0.075,2,0.1,3,0.25,4,0.475,5,0.1	1,0.225,2,0.225,3,0.225,4,0.325,5,0.0	1,0.0,2,0.1,3,0.3,4,0.475,5,0.125	1,0.025,2,0.125,3,0.45,4,0.3,5,0.1	1,0.0,2,0.1,3,0.2,4,0.475,5,0.225	1,0.0,2,0.125,3,0.225,4,0.475,5,0.175	1,0.0,2,0.025,3,0.2,4,0.525,5,0.25	1,0.0,2,0.05,3,0.175,4,0.55,5,0.225	1,0.0,2,0.025,3,0.375,4,0.525,5,0.075	1,0.0,2,0.0,3,0.325,4,0.575,5,0.1	1,0.025,2,0.025,3,0.25,4,0.525,5,0.175	1,0.0,2,0.15,3,0.325,4,0.425,5,0.1	1,0.0,2,0.05,3,0.25,4,0.575,5,0.125	1,0.0,2,0.0,3,0.125,4,0.65,5,0.225
周春米		1,0.0,2,0.097,3,0.29,4,0.484,5,0.129	1,0.0,2,0.032,3,0.323,4,0.581,5,0.065	1,0.0,2,0.065,3,0.258,4,0.323,5,0.355	1,0.032,2,0.097,3,0.387,4,0.258,5,0.226	1,0.161,2,0.129,3,0.226,4,0.419,5,0.065	1,0.065,2,0.161,3,0.29,4,0.419,5,0.065	1,0.032,2,0.129,3,0.129,4,0.516,5,0.194	1,0.0,2,0.032,3,0.258,4,0.516,5,0.194	1,0.0,2,0.0,3,0.129,4,0.484,5,0.387	1,0.0,2,0.0,3,0.161,4,0.484,5,0.355	1,0.032,2,0.065,3,0.258,4,0.419,5,0.226	1,0.032,2,0.0,3,0.323,4,0.387,5,0.258	1,0.0,2,0.032,3,0.323,4,0.387,5,0.258	1,0.0,2,0.129,3,0.323,4,0.452,5,0.097	1,0.0,2,0.129,3,0.323,4,0.355,5,0.194	1,0.0,2,0.129,3,0.226,4,0.355,5,0.29
林德福		1,0.0,2,0.063,3,0.313,4,0.313,5,0.313	1,0.0,2,0.0,3,0.438,4,0.438,5,0.125	1,0.0,2,0.063,3,0.188,4,0.313,5,0.438	1,0.0,2,0.063,3,0.25,4,0.25,5,0.438	1,0.0,2,0.125,3,0.25,4,0.438,5,0.188	1,0.063,2,0.063,3,0.25,4,0.313,5,0.313	1,0.0,2,0.063,3,0.375,4,0.5,5,0.063	1,0.0,2,0.125,3,0.313,4,0.375,5,0.188	1,0.0,2,0.0,3,0.125,4,0.5,5,0.375	1,0.0,2,0.125,3,0.25,4,0.438,5,0.188	1,0.0,2,0.063,3,0.25,4,0.438,5,0.25	1,0.0,2,0.063,3,0.25,4,0.5,5,0.188	1,0.0,2,0.063,3,0.313,4,0.563,5,0.063	1,0.0,2,0.25,3,0.188,4,0.375,5,0.188	1,0.0,2,0.0,3,0.688,4,0.25,5,0.063	1,0.0,2,0.063,3,0.563,4,0.25,5,0.125
林靜儀		1,0.0,2,0.088,3,0.176,4,0.529,5,0.206	1,0.0,2,0.0,3,0.118,4,0.618,5,0.265	1,0.0,2,0.059,3,0.029,4,0.5,5,0.412	1,0.0,2,0.147,3,0.412,4,0.353,5,0.088	1,0.0,2,0.0,3,0.147,4,0.559,5,0.294	1,0.0,2,0.029,3,0.265,4,0.5,5,0.206	1,0.0,2,0.0,3,0.176,4,0.588,5,0.235	1,0.0,2,0.059,3,0.294,4,0.441,5,0.206	1,0.0,2,0.029,3,0.088,4,0.559,5,0.324	1,0.0,2,0.059,3,0.029,4,0.647,5,0.265	1,0.0,2,0.059,3,0.206,4,0.471,5,0.265	1,0.0,2,0.029,3,0.118,4,0.588,5,0.265	1,0.0,2,0.0,3,0.147,4,0.588,5,0.265	1,0.0,2,0.029,3,0.235,4,0.529,5,0.206	1,0.0,2,0.0,3,0.088,4,0.647,5,0.265	1,0.0,2,0.029,3,0.059,4,0.588,5,0.324
林麗蟬		1,0.0,2,0.048,3,0.238,4,0.548,5,0.167	1,0.024,2,0.071,3,0.429,4,0.429,5,0.048	1,0.0,2,0.024,3,0.31,4,0.429,5,0.238	1,0.024,2,0.071,3,0.405,4,0.381,5,0.119	1,0.0,2,0.071,3,0.452,4,0.405,5,0.071	1,0.048,2,0.119,3,0.286,4,0.381,5,0.167	1,0.024,2,0.071,3,0.333,4,0.476,5,0.095	1,0.024,2,0.071,3,0.19,4,0.524,5,0.19	1,0.0,2,0.0,3,0.286,4,0.524,5,0.19	1,0.0,2,0.071,3,0.333,4,0.476,5,0.119	1,0.0,2,0.048,3,0.524,4,0.167,5,0.262	1,0.0,2,0.095,3,0.286,4,0.357,5,0.262	1,0.0,2,0.071,3,0.429,4,0.357,5,0.143	1,0.024,2,0.19,3,0.452,4,0.31,5,0.024	1,0.024,2,0.119,3,0.405,4,0.405,5,0.048	1,0.0,2,0.119,3,0.429,4,0.357,5,0.095
姚文智		1,0.028,2,0.07,3,0.211,4,0.493,5,0.197	1,0.0,2,0.056,3,0.225,4,0.507,5,0.211	1,0.0,2,0.014,3,0.254,4,0.437,5,0.296	1,0.028,2,0.113,3,0.296,4,0.451,5,0.113	1,0.0,2,0.056,3,0.324,4,0.465,5,0.155	1,0.014,2,0.099,3,0.324,4,0.338,5,0.225	1,0.0,2,0.085,3,0.225,4,0.479,5,0.211	1,0.056,2,0.028,3,0.31,4,0.423,5,0.183	1,0.0,2,0.014,3,0.155,4,0.479,5,0.352	1,0.0,2,0.0,3,0.155,4,0.507,5,0.338	1,0.0,2,0.028,3,0.366,4,0.465,5,0.141	1,0.0,2,0.028,3,0.324,4,0.465,5,0.183	1,0.0,2,0.085,3,0.352,4,0.324,5,0.239	1,0.014,2,0.085,3,0.352,4,0.408,5,0.141	1,0.0,2,0.07,3,0.31,4,0.493,5,0.127	1,0.0,2,0.028,3,0.38,4,0.423,5,0.169
柯志恩		1,0.0,2,0.0,3,0.356,4,0.533,5,0.111	1,0.0,2,0.0,3,0.244,4,0.467,5,0.289	1,0.0,2,0.067,3,0.267,4,0.4,5,0.267	1,0.0,2,0.044,3,0.244,4,0.556,5,0.156	1,0.0,2,0.022,3,0.289,4,0.489,5,0.2	1,0.0,2,0.022,3,0.422,4,0.378,5,0.178	1,0.0,2,0.0,3,0.244,4,0.556,5,0.2	1,0.0,2,0.022,3,0.267,4,0.533,5,0.178	1,0.022,2,0.022,3,0.356,4,0.444,5,0.156	1,0.0,2,0.0,3,0.222,4,0.578,5,0.2	1,0.022,2,0.044,3,0.511,4,0.333,5,0.089	1,0.022,2,0.022,3,0.422,4,0.4,5,0.133	1,0.0,2,0.022,3,0.244,4,0.511,5,0.222	1,0.0,2,0.022,3,0.244,4,0.578,5,0.156	1,0.022,2,0.0,3,0.244,4,0.6,5,0.133	1,0.0,2,0.0,3,0.267,4,0.556,5,0.178
柯建銘		1,0.091,2,0.227,3,0.318,4,0.273,5,0.091	1,0.0,2,0.182,3,0.318,4,0.273,5,0.227	1,0.0,2,0.0,3,0.227,4,0.455,5,0.318	1,0.045,2,0.318,3,0.364,4,0.182,5,0.091	1,0.0,2,0.045,3,0.591,4,0.273,5,0.091	1,0.045,2,0.227,3,0.318,4,0.318,5,0.091	1,0.045,2,0.091,3,0.455,4,0.227,5,0.182	1,0.0,2,0.136,3,0.364,4,0.318,5,0.182	1,0.0,2,0.0,3,0.227,4,0.455,5,0.318	1,0.0,2,0.0,3,0.318,4,0.409,5,0.273	1,0.0,2,0.045,3,0.455,4,0.364,5,0.136	1,0.0,2,0.045,3,0.5,4,0.273,5,0.182	1,0.045,2,0.0,3,0.409,4,0.318,5,0.227	1,0.0,2,0.182,3,0.455,4,0.227,5,0.136	1,0.045,2,0.045,3,0.545,4,0.273,5,0.091	1,0.0,2,0.0,3,0.545,4,0.364,5,0.091
段宜康		1,0.083,2,0.361,3,0.333,4,0.222,5,0.0	1,0.0,2,0.139,3,0.278,4,0.5,5,0.083	1,0.0,2,0.167,3,0.333,4,0.389,5,0.111	1,0.083,2,0.361,3,0.194,4,0.361,5,0.0	1,0.0,2,0.056,3,0.333,4,0.556,5,0.056	1,0.0,2,0.139,3,0.333,4,0.5,5,0.028	1,0.0,2,0.111,3,0.139,4,0.583,5,0.167	1,0.0,2,0.056,3,0.167,4,0.528,5,0.25	1,0.0,2,0.0,3,0.167,4,0.528,5,0.306	1,0.0,2,0.0,3,0.167,4,0.528,5,0.306	1,0.028,2,0.0,3,0.333,4,0.5,5,0.139	1,0.0,2,0.028,3,0.278,4,0.611,5,0.083	1,0.0,2,0.0,3,0.25,4,0.556,5,0.194	1,0.0,2,0.139,3,0.194,4,0.639,5,0.028	1,0.0,2,0.0,3,0.194,4,0.556,5,0.25	1,0.0,2,0.0,3,0.139,4,0.667,5,0.194
洪宗熠		1,0.0,2,0.093,3,0.253,4,0.373,5,0.28	1,0.0,2,0.08,3,0.28,4,0.52,5,0.12	1,0.0,2,0.0,3,0.28,4,0.4,5,0.32	1,0.0,2,0.093,3,0.28,4,0.493,5,0.133	1,0.013,2,0.053,3,0.427,4,0.413,5,0.093	1,0.027,2,0.12,3,0.4,4,0.373,5,0.08	1,0.013,2,0.08,3,0.373,4,0.36,5,0.173	1,0.013,2,0.053,3,0.267,4,0.493,5,0.173	1,0.0,2,0.013,3,0.253,4,0.48,5,0.253	1,0.027,2,0.027,3,0.267,4,0.44,5,0.24	1,0.0,2,0.013,3,0.347,4,0.467,5,0.173	1,0.0,2,0.053,3,0.32,4,0.467,5,0.16	1,0.0,2,0.067,3,0.373,4,0.48,5,0.08	1,0.013,2,0.147,3,0.427,4,0.347,5,0.067	1,0.0,2,0.08,3,0.453,4,0.347,5,0.12	1,0.0,2,0.067,3,0.373,4,0.48,5,0.08
洪慈庸		1,0.0,2,0.055,3,0.164,4,0.455,5,0.327	1,0.0,2,0.0,3,0.218,4,0.545,5,0.236	1,0.0,2,0.0,3,0.091,4,0.436,5,0.473	1,0.0,2,0.109,3,0.255,4,0.382,5,0.255	1,0.018,2,0.036,3,0.255,4,0.455,5,0.236	1,0.018,2,0.055,3,0.345,4,0.455,5,0.127	1,0.0,2,0.0,3,0.327,4,0.4,5,0.273	1,0.0,2,0.0,3,0.182,4,0.491,5,0.327	1,0.0,2,0.018,3,0.091,4,0.509,5,0.382	1,0.0,2,0.036,3,0.109,4,0.545,5,0.309	1,0.0,2,0.018,3,0.2,4,0.582,5,0.2	1,0.0,2,0.0,3,0.145,4,0.509,5,0.345	1,0.0,2,0.018,3,0.236,4,0.527,5,0.218	1,0.0,2,0.073,3,0.364,4,0.345,5,0.218	1,0.0,2,0.0,3,0.182,4,0.491,5,0.327	1,0.0,2,0.0,3,0.164,4,0.582,5,0.255
徐永明		1,0.043,2,0.085,3,0.404,4,0.426,5,0.043	1,0.0,2,0.043,3,0.34,4,0.511,5,0.106	1,0.064,2,0.021,3,0.255,4,0.511,5,0.149	1,0.0,2,0.149,3,0.383,4,0.383,5,0.085	1,0.0,2,0.064,3,0.511,4,0.362,5,0.064	1,0.021,2,0.106,3,0.489,4,0.34,5,0.043	1,0.021,2,0.085,3,0.298,4,0.447,5,0.149	1,0.043,2,0.085,3,0.255,4,0.447,5,0.17	1,0.0,2,0.0,3,0.298,4,0.511,5,0.191	1,0.0,2,0.021,3,0.319,4,0.511,5,0.149	1,0.021,2,0.085,3,0.319,4,0.426,5,0.149	1,0.021,2,0.021,3,0.447,4,0.34,5,0.17	1,0.0,2,0.043,3,0.298,4,0.553,5,0.106	1,0.0,2,0.064,3,0.447,4,0.383,5,0.106	1,0.0,2,0.064,3,0.404,4,0.447,5,0.085	1,0.0,2,0.021,3,0.255,4,0.553,5,0.17
徐志榮		1,0.0,2,0.0,3,0.125,4,0.688,5,0.188	1,0.0,2,0.063,3,0.313,4,0.375,5,0.25	1,0.0,2,0.0,3,0.063,4,0.5,5,0.438	1,0.063,2,0.063,3,0.313,4,0.438,5,0.125	1,0.0,2,0.0,3,0.375,4,0.5,5,0.125	1,0.0,2,0.063,3,0.313,4,0.563,5,0.063	1,0.0,2,0.063,3,0.438,4,0.313,5,0.188	1,0.0,2,0.0,3,0.25,4,0.625,5,0.125	1,0.0,2,0.0,3,0.125,4,0.563,5,0.313	1,0.0,2,0.0,3,0.25,4,0.438,5,0.313	1,0.0,2,0.0,3,0.313,4,0.563,5,0.125	1,0.0,2,0.0,3,0.188,4,0.625,5,0.188	1,0.0,2,0.0,3,0.438,4,0.375,5,0.188	1,0.0,2,0.125,3,0.5,4,0.313,5,0.063	1,0.0,2,0.063,3,0.375,4,0.375,5,0.188	1,0.0,2,0.125,3,0.25,4,0.5,5,0.125
徐國勇		1,0.237,2,0.368,3,0.316,4,0.053,5,0.026	1,0.053,2,0.079,3,0.395,4,0.368,5,0.105	1,0.105,2,0.158,3,0.421,4,0.237,5,0.079	1,0.026,2,0.105,3,0.342,4,0.395,5,0.132	1,0.026,2,0.132,3,0.368,4,0.316,5,0.158	1,0.105,2,0.342,3,0.316,4,0.211,5,0.026	1,0.026,2,0.158,3,0.316,4,0.263,5,0.237	1,0.026,2,0.053,3,0.342,4,0.368,5,0.211	1,0.0,2,0.026,3,0.263,4,0.447,5,0.263	1,0.0,2,0.026,3,0.289,4,0.368,5,0.316	1,0.0,2,0.132,3,0.421,4,0.368,5,0.079	1,0.0,2,0.105,3,0.342,4,0.342,5,0.211	1,0.0,2,0.079,3,0.289,4,0.474,5,0.158	1,0.026,2,0.263,3,0.5,4,0.158,5,0.053	1,0.0,2,0.105,3,0.474,4,0.237,5,0.184	1,0.026,2,0.079,3,0.368,4,0.263,5,0.263
徐榛蔚		1,0.0,2,0.0,3,0.176,4,0.49,5,0.333	1,0.0,2,0.039,3,0.314,4,0.471,5,0.176	1,0.0,2,0.02,3,0.098,4,0.549,5,0.333	1,0.0,2,0.039,3,0.412,4,0.431,5,0.118	1,0.0,2,0.059,3,0.353,4,0.49,5,0.098	1,0.0,2,0.078,3,0.353,4,0.431,5,0.137	1,0.0,2,0.039,3,0.255,4,0.569,5,0.137	1,0.0,2,0.059,3,0.255,4,0.549,5,0.137	1,0.02,2,0.02,3,0.353,4,0.49,5,0.118	1,0.02,2,0.039,3,0.255,4,0.588,5,0.098	1,0.0,2,0.039,3,0.353,4,0.431,5,0.176	1,0.0,2,0.02,3,0.255,4,0.51,5,0.216	1,0.02,2,0.0,3,0.353,4,0.412,5,0.216	1,0.02,2,0.039,3,0.333,4,0.49,5,0.118	1,0.02,2,0.0,3,0.373,4,0.51,5,0.098	1,0.0,2,0.0,3,0.255,4,0.569,5,0.176
莊瑞雄		1,0.034,2,0.22,3,0.356,4,0.322,5,0.068	1,0.017,2,0.136,3,0.322,4,0.441,5,0.085	1,0.017,2,0.068,3,0.339,4,0.441,5,0.136	1,0.051,2,0.136,3,0.288,4,0.441,5,0.085	1,0.0,2,0.136,3,0.356,4,0.458,5,0.051	1,0.051,2,0.186,3,0.373,4,0.356,5,0.034	1,0.051,2,0.102,3,0.237,4,0.525,5,0.085	1,0.068,2,0.085,3,0.203,4,0.508,5,0.136	1,0.0,2,0.017,3,0.203,4,0.559,5,0.22	1,0.0,2,0.051,3,0.186,4,0.525,5,0.237	1,0.0,2,0.102,3,0.39,4,0.441,5,0.068	1,0.0,2,0.051,3,0.373,4,0.407,5,0.169	1,0.0,2,0.102,3,0.305,4,0.492,5,0.102	1,0.034,2,0.136,3,0.458,4,0.305,5,0.068	1,0.017,2,0.136,3,0.339,4,0.407,5,0.102	1,0.0,2,0.085,3,0.356,4,0.475,5,0.085
陳怡潔		1,0.034,2,0.119,3,0.271,4,0.508,5,0.068	1,0.0,2,0.051,3,0.305,4,0.424,5,0.22	1,0.0,2,0.068,3,0.22,4,0.542,5,0.169	1,0.0,2,0.119,3,0.39,4,0.424,5,0.068	1,0.0,2,0.051,3,0.288,4,0.475,5,0.186	1,0.0,2,0.237,3,0.305,4,0.339,5,0.119	1,0.017,2,0.136,3,0.254,4,0.492,5,0.102	1,0.017,2,0.085,3,0.237,4,0.525,5,0.136	1,0.0,2,0.017,3,0.305,4,0.373,5,0.305	1,0.0,2,0.034,3,0.271,4,0.492,5,0.203	1,0.017,2,0.051,3,0.39,4,0.39,5,0.153	1,0.017,2,0.068,3,0.339,4,0.373,5,0.203	1,0.0,2,0.102,3,0.356,4,0.441,5,0.102	1,0.034,2,0.186,3,0.492,4,0.203,5,0.085	1,0.051,2,0.051,3,0.305,4,0.492,5,0.102	1,0.017,2,0.068,3,0.373,4,0.39,5,0.153
陳明文		1,0.022,2,0.043,3,0.37,4,0.478,5,0.087	1,0.022,2,0.0,3,0.348,4,0.5,5,0.13	1,0.0,2,0.022,3,0.304,4,0.5,5,0.174	1,0.0,2,0.065,3,0.37,4,0.435,5,0.13	1,0.022,2,0.022,3,0.413,4,0.435,5,0.109	1,0.022,2,0.109,3,0.435,4,0.348,5,0.087	1,0.0,2,0.065,3,0.413,4,0.37,5,0.152	1,0.043,2,0.065,3,0.283,4,0.457,5,0.152	1,0.0,2,0.022,3,0.283,4,0.5,5,0.196	1,0.0,2,0.0,3,0.348,4,0.435,5,0.217	1,0.0,2,0.043,3,0.413,4,0.391,5,0.152	1,0.0,2,0.022,3,0.348,4,0.413,5,0.217	1,0.022,2,0.043,3,0.391,4,0.413,5,0.13	1,0.0,2,0.13,3,0.37,4,0.37,5,0.13	1,0.0,2,0.065,3,0.413,4,0.435,5,0.087	1,0.043,2,0.065,3,0.326,4,0.413,5,0.152
陳其邁		1,0.014,2,0.219,3,0.384,4,0.274,5,0.11	1,0.014,2,0.055,3,0.384,4,0.384,5,0.164	1,0.0,2,0.068,3,0.329,4,0.425,5,0.178	1,0.068,2,0.11,3,0.425,4,0.342,5,0.055	1,0.014,2,0.041,3,0.411,4,0.397,5,0.137	1,0.068,2,0.068,3,0.315,4,0.425,5,0.123	1,0.068,2,0.014,3,0.329,4,0.397,5,0.192	1,0.096,2,0.014,3,0.288,4,0.425,5,0.178	1,0.0,2,0.041,3,0.26,4,0.507,5,0.192	1,0.014,2,0.027,3,0.219,4,0.507,5,0.233	1,0.0,2,0.096,3,0.452,4,0.315,5,0.137	1,0.0,2,0.096,3,0.438,4,0.329,5,0.137	1,0.027,2,0.068,3,0.301,4,0.425,5,0.178	1,0.014,2,0.11,3,0.342,4,0.425,5,0.11	1,0.0,2,0.068,3,0.37,4,0.397,5,0.164	1,0.0,2,0.027,3,0.397,4,0.411,5,0.164
